,game_time,game_date,arena,home_team,home_wins,home_losses,away_team,away_wins,away_losses,attendance
4909,0 days 22:00:00,2022-11-16,Footprint Center,Phoenix Suns,9,5,Golden State Warriors,6,9,17071
4910,0 days 19:30:00,2022-11-16,Scotiabank Arena,Toronto Raptors,9,7,Miami Heat,7,8,19800
4911,0 days 19:00:00,2022-11-16,Capital One Arena,Washington Wizards,8,7,Oklahoma City Thunder,7,8,12630
4912,0 days 22:30:00,2022-11-17,Crypto.com Arena,Los Angeles Clippers,9,7,Detroit Pistons,3,13,17822
4913,0 days 22:00:00,2022-11-17,Moda Center,Portland Trail Blazers,10,5,Brooklyn Nets,7,9,19393
4914,0 days 22:00:00,2022-11-17,Golden 1 Center,Sacramento Kings,8,6,San Antonio Spurs,6,10,16522
4915,0 days 20:00:00,2022-11-18,United Center,Chicago Bulls,6,10,Orlando Magic,5,11,21031
4916,0 days 19:30:00,2022-11-18,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,9,6,Charlotte Hornets,4,13,19432
4917,0 days 20:30:00,2022-11-18,American Airlines Center,Dallas Mavericks,9,6,Denver Nuggets,9,6,20135
4918,0 days 22:00:00,2022-11-18,Chase Center,Golden State Warriors,7,9,New York Knicks,8,8,18064
4919,0 days 20:00:00,2022-11-18,Toyota Center,Houston Rockets,3,13,Indiana Pacers,8,6,15882
4920,0 days 22:30:00,2022-11-18,Crypto.com Arena,Los Angeles Lakers,4,10,Detroit Pistons,3,14,18095
4921,0 days 20:00:00,2022-11-18,FedEx Forum,Memphis Grizzlies,10,6,Oklahoma City Thunder,7,9,17324
4922,0 days 20:30:00,2022-11-18,Smoothie King Center,New Orleans Pelicans,9,7,Boston Celtics,13,3,17828
4923,0 days 19:30:00,2022-11-18,Wells Fargo Center,Philadelphia 76ers,8,7,Milwaukee Bucks,11,4,19769
4924,0 days 21:00:00,2022-11-18,Vivint Arena,Utah Jazz,11,6,Phoenix Suns,9,6,18206
4925,0 days 19:00:00,2022-11-18,Capital One Arena,Washington Wizards,9,7,Miami Heat,7,9,18772
4926,0 days 18:00:00,2022-11-19,State Farm Arena,Atlanta Hawks,10,6,Toronto Raptors,9,8,18051
4927,0 days 19:00:00,2022-11-19,Gainbridge Fieldhouse,Indiana Pacers,9,6,Orlando Magic,5,12,14478
4928,0 days 22:30:00,2022-11-19,Crypto.com Arena,Los Angeles Clippers,10,7,San Antonio Spurs,6,11,18581
4929,0 days 19:30:00,2022-11-19,Wells Fargo Center,Philadelphia 76ers,8,8,Minnesota Timberwolves,8,8,20515
4930,0 days 22:00:00,2022-11-19,Moda Center,Portland Trail Blazers,10,6,Utah Jazz,12,6,19595
4931,0 days 19:00:00,2022-11-20,Barclays Center,Brooklyn Nets,8,9,Memphis Grizzlies,10,7,18241
4932,0 days 19:00:00,2022-11-20,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,10,6,Miami Heat,7,10,19432
4933,0 days 19:30:00,2022-11-20,American Airlines Center,Dallas Mavericks,9,7,Denver Nuggets,10,6,20244
4934,0 days 19:00:00,2022-11-20,Toyota Center,Houston Rockets,3,14,Golden State Warriors,8,9,18055
4935,0 days 21:30:00,2022-11-20,Crypto.com Arena,Los Angeles Lakers,5,10,San Antonio Spurs,6,12,18211
4936,0 days 15:30:00,2022-11-20,Footprint Center,Phoenix Suns,10,6,New York Knicks,8,9,17071
4937,0 days 18:00:00,2022-11-20,Golden 1 Center,Sacramento Kings,9,6,Detroit Pistons,3,15,17866
4938,0 days 18:00:00,2022-11-20,Capital One Arena,Washington Wizards,10,7,Charlotte Hornets,4,14,14289
4939,0 days 20:00:00,2022-11-21,United Center,Chicago Bulls,7,10,Boston Celtics,13,4,20786
4940,0 days 19:00:00,2022-11-21,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,11,6,Atlanta Hawks,10,7,19432
4941,0 days 19:00:00,2022-11-21,Gainbridge Fieldhouse,Indiana Pacers,10,6,Orlando Magic,5,13,14029
4942,0 days 22:30:00,2022-11-21,Crypto.com Arena,Los Angeles Clippers,11,7,Utah Jazz,12,7,19068
4943,0 days 20:00:00,2022-11-21,Fiserv Forum,Milwaukee Bucks,12,4,Portland Trail Blazers,10,7,17341
4944,0 days 20:00:00,2022-11-21,Target Center,Minnesota Timberwolves,9,8,Miami Heat,7,11,16583
4945,0 days 20:00:00,2022-11-21,Smoothie King Center,New Orleans Pelicans,10,7,Golden State Warriors,8,10,18589
4946,0 days 20:00:00,2022-11-21,Paycom Center,Oklahoma City Thunder,7,10,New York Knicks,9,9,15079
4947,0 days 21:00:00,2022-11-22,Ball Arena,Denver Nuggets,10,7,Detroit Pistons,4,15,19635
4948,0 days 20:00:00,2022-11-22,FedEx Forum,Memphis Grizzlies,10,8,Sacramento Kings,10,6,16826
4949,0 days 19:30:00,2022-11-22,Wells Fargo Center,Philadelphia 76ers,9,8,Brooklyn Nets,8,10,20184
4950,0 days 22:00:00,2022-11-22,Footprint Center,Phoenix Suns,11,6,Los Angeles Lakers,5,11,17071
4951,0 days 19:30:00,2022-11-23,State Farm Arena,Atlanta Hawks,11,7,Sacramento Kings,10,7,18173
4952,0 days 19:30:00,2022-11-23,TD Garden,Boston Celtics,14,4,Dallas Mavericks,9,8,19156
4953,0 days 19:00:00,2022-11-23,Spectrum Center,Charlotte Hornets,5,14,Philadelphia 76ers,9,9,16910
4954,0 days 19:00:00,2022-11-23,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,12,6,Portland Trail Blazers,10,8,19432
4955,0 days 22:00:00,2022-11-23,Chase Center,Golden State Warriors,9,10,Los Angeles Clippers,11,8,18064
4956,0 days 19:00:00,2022-11-23,Gainbridge Fieldhouse,Indiana Pacers,10,7,Minnesota Timberwolves,10,8,15751
4957,0 days 19:30:00,2022-11-23,FTX Arena,Miami Heat,8,11,Washington Wizards,10,8,19600
4958,0 days 20:00:00,2022-11-23,Fiserv Forum,Milwaukee Bucks,12,5,Chicago Bulls,8,10,17341
4959,0 days 20:00:00,2022-11-23,Paycom Center,Oklahoma City Thunder,7,11,Denver Nuggets,11,7,13656
4960,0 days 20:00:00,2022-11-23,AT&T Center,San Antonio Spurs,6,13,New Orleans Pelicans,11,7,14947
4961,0 days 19:30:00,2022-11-23,Scotiabank Arena,Toronto Raptors,9,9,Brooklyn Nets,9,10,19800
4962,0 days 21:00:00,2022-11-23,Vivint Arena,Utah Jazz,12,8,Detroit Pistons,5,15,18206
4963,0 days 20:00:00,2022-11-25,TD Garden,Boston Celtics,15,4,Sacramento Kings,10,8,19156
4964,0 days 17:00:00,2022-11-25,Spectrum Center,Charlotte Hornets,6,14,Minnesota Timberwolves,10,9,17924
4965,0 days 22:00:00,2022-11-25,Chase Center,Golden State Warriors,10,10,Utah Jazz,12,9,18064
4966,0 days 20:00:00,2022-11-25,Toyota Center,Houston Rockets,4,14,Atlanta Hawks,11,8,16669
4967,0 days 20:00:00,2022-11-25,Gainbridge Fieldhouse,Indiana Pacers,11,7,Brooklyn Nets,9,11,15404
4968,0 days 22:30:00,2022-11-25,Crypto.com Arena,Los Angeles Clippers,11,9,Denver Nuggets,12,7,16559
4969,0 days 20:00:00,2022-11-25,FedEx Forum,Memphis Grizzlies,11,8,New Orleans Pelicans,11,8,17794
4970,0 days 20:00:00,2022-11-25,FTX Arena,Miami Heat,9,11,Washington Wizards,10,9,19600
4971,0 days 20:00:00,2022-11-25,Fiserv Forum,Milwaukee Bucks,13,5,Cleveland Cavaliers,12,7,17447
4972,0 days 19:30:00,2022-11-25,Madison Square Garden (IV),New York Knicks,9,10,Portland Trail Blazers,11,8,19812
4973,0 days 20:00:00,2022-11-25,Paycom Center,Oklahoma City Thunder,8,11,Chicago Bulls,8,11,16082
4974,0 days 19:00:00,2022-11-25,Amway Center,Orlando Magic,5,14,Philadelphia 76ers,10,9,15384
4975,0 days 21:00:00,2022-11-25,Footprint Center,Phoenix Suns,12,6,Detroit Pistons,5,16,17071
4976,0 days 20:00:00,2022-11-25,AT&T Center,San Antonio Spurs,6,14,Los Angeles Lakers,6,11,18354
4977,0 days 20:00:00,2022-11-26,Toyota Center,Houston Rockets,5,14,Oklahoma City Thunder,8,12,15151
4978,0 days 21:00:00,2022-11-26,Footprint Center,Phoenix Suns,13,6,Utah Jazz,12,10,17071
4979,0 days 20:00:00,2022-11-26,AT&T Center,San Antonio Spurs,6,15,Los Angeles Lakers,7,11,18354
4980,0 days 17:00:00,2022-11-26,Scotiabank Arena,Toronto Raptors,10,9,Dallas Mavericks,9,9,19800
4981,0 days 17:00:00,2022-11-27,State Farm Arena,Atlanta Hawks,11,9,Miami Heat,10,11,17268
4982,0 days 18:00:00,2022-11-27,TD Garden,Boston Celtics,16,4,Washington Wizards,10,10,19156
4983,0 days 15:00:00,2022-11-27,Barclays Center,Brooklyn Nets,10,11,Portland Trail Blazers,11,9,17732
4984,0 days 18:00:00,2022-11-27,Little Caesars Arena,Detroit Pistons,5,17,Cleveland Cavaliers,13,7,18240
4985,0 days 16:00:00,2022-11-27,Crypto.com Arena,Los Angeles Clippers,12,9,Indiana Pacers,11,8,16805
4986,0 days 20:00:00,2022-11-27,Fiserv Forum,Milwaukee Bucks,14,5,Dallas Mavericks,9,10,17341
4987,0 days 15:30:00,2022-11-27,Target Center,Minnesota Timberwolves,10,10,Golden State Warriors,11,10,17136
4988,0 days 18:00:00,2022-11-27,Madison Square Garden (IV),New York Knicks,9,11,Memphis Grizzlies,12,8,19524
4989,0 days 18:00:00,2022-11-27,Amway Center,Orlando Magic,5,15,Philadelphia 76ers,11,9,16218
4990,0 days 19:30:00,2022-11-28,TD Garden,Boston Celtics,17,4,Charlotte Hornets,6,15,19156
4991,0 days 19:30:00,2022-11-28,Barclays Center,Brooklyn Nets,11,11,Orlando Magic,5,16,15704
4992,0 days 21:00:00,2022-11-28,Ball Arena,Denver Nuggets,13,7,Houston Rockets,5,15,16027
4993,0 days 22:30:00,2022-11-28,Crypto.com Arena,Los Angeles Lakers,7,12,Indiana Pacers,12,8,16034
4994,0 days 20:00:00,2022-11-28,Smoothie King Center,New Orleans Pelicans,12,8,Oklahoma City Thunder,8,13,13109
4995,0 days 19:00:00,2022-11-28,Wells Fargo Center,Philadelphia 76ers,12,9,Atlanta Hawks,11,10,19778
4996,0 days 22:00:00,2022-11-28,Golden 1 Center,Sacramento Kings,10,9,Phoenix Suns,14,6,16407
4997,0 days 19:30:00,2022-11-28,Scotiabank Arena,Toronto Raptors,11,9,Cleveland Cavaliers,13,8,19800
4998,0 days 21:00:00,2022-11-28,Vivint Arena,Utah Jazz,12,11,Chicago Bulls,9,11,18206
4999,0 days 19:00:00,2022-11-28,Capital One Arena,Washington Wizards,11,10,Minnesota Timberwolves,10,11,13515
5000,0 days 19:30:00,2022-11-29,American Airlines Center,Dallas Mavericks,10,10,Golden State Warriors,11,11,20277
5001,0 days 19:00:00,2022-11-29,Little Caesars Arena,Detroit Pistons,5,18,New York Knicks,10,11,14864
5002,0 days 22:00:00,2022-11-29,Moda Center,Portland Trail Blazers,11,10,Los Angeles Clippers,13,9,17251
5003,0 days 19:30:00,2022-11-30,TD Garden,Boston Celtics,18,4,Miami Heat,10,12,19156
5004,0 days 19:30:00,2022-11-30,Barclays Center,Brooklyn Nets,12,11,Washington Wizards,11,11,15963
5005,0 days 19:00:00,2022-11-30,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,14,8,Philadelphia 76ers,12,10,19432
5006,0 days 21:00:00,2022-11-30,Ball Arena,Denver Nuggets,14,7,Houston Rockets,5,16,16286
5007,0 days 22:30:00,2022-11-30,Crypto.com Arena,Los Angeles Lakers,8,12,Portland Trail Blazers,11,11,18560
5008,0 days 20:00:00,2022-11-30,Target Center,Minnesota Timberwolves,11,11,Memphis Grizzlies,12,9,15980
5009,0 days 20:00:00,2022-11-30,Smoothie King Center,New Orleans Pelicans,13,8,Toronto Raptors,11,10,14845
5010,0 days 19:30:00,2022-11-30,Madison Square Garden (IV),New York Knicks,10,12,Milwaukee Bucks,15,5,17277
5011,0 days 20:00:00,2022-11-30,Paycom Center,Oklahoma City Thunder,9,13,San Antonio Spurs,6,16,15605
5012,0 days 19:00:00,2022-11-30,Amway Center,Orlando Magic,5,17,Atlanta Hawks,12,10,15344
5013,0 days 21:00:00,2022-11-30,Footprint Center,Phoenix Suns,15,6,Chicago Bulls,9,12,17071
5014,0 days 22:00:00,2022-11-30,Golden 1 Center,Sacramento Kings,11,9,Indiana Pacers,12,9,17611
5015,0 days 21:00:00,2022-11-30,Vivint Arena,Utah Jazz,13,11,Los Angeles Clippers,13,10,18206
5016,0 days 19:00:00,2022-12-01,Little Caesars Arena,Detroit Pistons,6,18,Dallas Mavericks,10,11,18106
5017,0 days 19:30:00,2022-12-02,State Farm Arena,Atlanta Hawks,13,10,Denver Nuggets,14,8,16974
5018,0 days 19:30:00,2022-12-02,TD Garden,Boston Celtics,18,5,Miami Heat,11,12,19156
5019,0 days 19:30:00,2022-12-02,Barclays Center,Brooklyn Nets,13,11,Toronto Raptors,11,11,17732
5020,0 days 19:00:00,2022-12-02,Spectrum Center,Charlotte Hornets,7,15,Washington Wizards,11,12,15231
5021,0 days 19:30:00,2022-12-02,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,15,8,Orlando Magic,5,18,19432
5022,0 days 22:00:00,2022-12-02,Chase Center,Golden State Warriors,12,11,Chicago Bulls,9,13,18064
5023,0 days 20:00:00,2022-12-02,FedEx Forum,Memphis Grizzlies,13,9,Philadelphia 76ers,12,11,17022
5024,0 days 19:30:00,2022-12-02,Fiserv Forum,Milwaukee Bucks,15,6,Los Angeles Lakers,9,12,17938
5025,0 days 21:00:00,2022-12-02,Footprint Center,Phoenix Suns,15,7,Houston Rockets,6,16,17071
5026,0 days 20:00:00,2022-12-02,AT&T Center,San Antonio Spurs,6,17,New Orleans Pelicans,14,8,17202
5027,0 days 21:00:00,2022-12-02,Vivint Arena,Utah Jazz,14,11,Indiana Pacers,12,10,18206
5028,0 days 18:00:00,2022-12-03,Spectrum Center,Charlotte Hornets,7,16,Milwaukee Bucks,16,6,18128
5029,0 days 20:30:00,2022-12-03,Chase Center,Golden State Warriors,13,11,Houston Rockets,6,17,18064
5030,0 days 16:00:00,2022-12-03,Crypto.com Arena,Los Angeles Clippers,13,11,Sacramento Kings,12,9,16587
5031,0 days 20:00:00,2022-12-03,Target Center,Minnesota Timberwolves,11,12,Oklahoma City Thunder,10,13,17136
5032,0 days 12:30:00,2022-12-03,Madison Square Garden (IV),New York Knicks,10,13,Dallas Mavericks,11,11,18319
5033,0 days 20:00:00,2022-12-03,Scotiabank Arena,Toronto Raptors,12,11,Orlando Magic,5,19,19800
5034,0 days 21:00:00,2022-12-03,Vivint Arena,Utah Jazz,14,12,Portland Trail Blazers,12,11,18206
5035,0 days 18:00:00,2022-12-04,Barclays Center,Brooklyn Nets,13,12,Boston Celtics,19,5,18043
5036,0 days 18:00:00,2022-12-04,Little Caesars Arena,Detroit Pistons,6,19,Memphis Grizzlies,14,9,20088
5037,0 days 15:30:00,2022-12-04,Smoothie King Center,New Orleans Pelicans,15,8,Denver Nuggets,14,9,15658
5038,0 days 18:00:00,2022-12-04,Madison Square Garden (IV),New York Knicks,11,13,Cleveland Cavaliers,15,9,19007
5039,0 days 21:00:00,2022-12-04,Moda Center,Portland Trail Blazers,13,11,Indiana Pacers,12,11,17479
5040,0 days 18:00:00,2022-12-04,Golden 1 Center,Sacramento Kings,13,9,Chicago Bulls,9,14,17611
5041,0 days 16:00:00,2022-12-04,AT&T Center,San Antonio Spurs,6,18,Phoenix Suns,16,7,16409
5042,0 days 18:00:00,2022-12-04,Capital One Arena,Washington Wizards,11,13,Los Angeles Lakers,10,12,19647
5043,0 days 19:30:00,2022-12-05,State Farm Arena,Atlanta Hawks,13,11,Oklahoma City Thunder,11,13,16301
5044,0 days 19:00:00,2022-12-05,Spectrum Center,Charlotte Hornets,7,17,Los Angeles Clippers,14,11,13945
5045,0 days 20:30:00,2022-12-05,American Airlines Center,Dallas Mavericks,12,11,Phoenix Suns,16,8,20227
5046,0 days 22:00:00,2022-12-05,Chase Center,Golden State Warriors,13,12,Indiana Pacers,13,11,18064
5047,0 days 20:00:00,2022-12-05,Toyota Center,Houston Rockets,7,17,Philadelphia 76ers,12,12,15331
5048,0 days 20:00:00,2022-12-05,FedEx Forum,Memphis Grizzlies,15,9,Miami Heat,11,13,16122
5049,0 days 19:00:00,2022-12-05,Amway Center,Orlando Magic,5,20,Milwaukee Bucks,17,6,16174
5050,0 days 19:30:00,2022-12-05,Scotiabank Arena,Toronto Raptors,12,12,Boston Celtics,20,5,19800
5051,0 days 19:30:00,2022-12-06,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,16,9,Los Angeles Lakers,10,13,19432
5052,0 days 22:00:00,2022-12-06,Ball Arena,Denver Nuggets,14,10,Dallas Mavericks,13,11,19520
5053,0 days 19:30:00,2022-12-06,FTX Arena,Miami Heat,11,14,Detroit Pistons,7,19,19600
5054,0 days 19:30:00,2022-12-07,Barclays Center,Brooklyn Nets,14,12,Charlotte Hornets,7,18,16903
5055,0 days 20:00:00,2022-12-07,United Center,Chicago Bulls,10,14,Washington Wizards,11,14,19265
5056,0 days 20:00:00,2022-12-07,FedEx Forum,Memphis Grizzlies,16,9,Oklahoma City Thunder,11,14,15942
5057,0 days 20:00:00,2022-12-07,Fiserv Forum,Milwaukee Bucks,18,6,Sacramento Kings,13,10,17341
5058,0 days 20:00:00,2022-12-07,Target Center,Minnesota Timberwolves,12,12,Indiana Pacers,13,12,15472
5059,0 days 20:00:00,2022-12-07,Smoothie King Center,New Orleans Pelicans,16,8,Detroit Pistons,7,20,14073
5060,0 days 19:30:00,2022-12-07,Madison Square Garden (IV),New York Knicks,12,13,Atlanta Hawks,13,12,18091
5061,0 days 19:00:00,2022-12-07,Amway Center,Orlando Magic,6,20,Los Angeles Clippers,14,12,14429
5062,0 days 22:00:00,2022-12-07,Footprint Center,Phoenix Suns,16,9,Boston Celtics,21,5,17071
5063,0 days 19:30:00,2022-12-07,Scotiabank Arena,Toronto Raptors,13,12,Los Angeles Lakers,10,14,19800
5064,0 days 21:00:00,2022-12-07,Vivint Arena,Utah Jazz,15,12,Golden State Warriors,13,13,18206
5065,0 days 19:30:00,2022-12-08,FTX Arena,Miami Heat,12,14,Los Angeles Clippers,14,13,19600
5066,0 days 22:00:00,2022-12-08,Moda Center,Portland Trail Blazers,13,12,Denver Nuggets,15,10,18189
5067,0 days 20:30:00,2022-12-08,AT&T Center,San Antonio Spurs,7,18,Houston Rockets,7,18,13140
5068,0 days 19:30:00,2022-12-09,Barclays Center,Brooklyn Nets,15,12,Atlanta Hawks,13,13,18072
5069,0 days 19:00:00,2022-12-09,Spectrum Center,Charlotte Hornets,7,19,New York Knicks,13,13,17696
5070,0 days 19:30:00,2022-12-09,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,16,10,Sacramento Kings,14,10,19432
5071,0 days 22:00:00,2022-12-09,American Airlines Center,Dallas Mavericks,13,12,Milwaukee Bucks,19,6,20277
5072,0 days 19:00:00,2022-12-09,Gainbridge Fieldhouse,Indiana Pacers,14,12,Washington Wizards,11,15,15039
5073,0 days 20:00:00,2022-12-09,FedEx Forum,Memphis Grizzlies,17,9,Detroit Pistons,7,21,17103
5074,0 days 20:30:00,2022-12-09,Smoothie King Center,New Orleans Pelicans,17,8,Phoenix Suns,16,10,16381
5075,0 days 19:00:00,2022-12-09,Amway Center,Orlando Magic,7,20,Toronto Raptors,13,13,17008
5076,0 days 19:30:00,2022-12-09,Wells Fargo Center,Philadelphia 76ers,13,12,Los Angeles Lakers,10,15,20852
5077,0 days 21:00:00,2022-12-09,Vivint Arena,Utah Jazz,15,13,Minnesota Timberwolves,13,12,18206
5078,0 days 20:00:00,2022-12-10,United Center,Chicago Bulls,11,14,Dallas Mavericks,13,13,19528
5079,0 days 19:30:00,2022-12-10,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,17,10,Oklahoma City Thunder,11,15,19432
5080,0 days 21:00:00,2022-12-10,Ball Arena,Denver Nuggets,16,10,Utah Jazz,15,14,19636
5081,0 days 20:30:00,2022-12-10,Chase Center,Golden State Warriors,14,13,Boston Celtics,21,6,18064
5082,0 days 19:00:00,2022-12-10,Gainbridge Fieldhouse,Indiana Pacers,14,13,Brooklyn Nets,16,12,14280
5083,0 days 17:00:00,2022-12-10,FTX Arena,Miami Heat,12,15,San Antonio Spurs,8,18,19600
5084,0 days 22:00:00,2022-12-10,Moda Center,Portland Trail Blazers,14,12,Minnesota Timberwolves,13,13,18324
5085,0 days 19:00:00,2022-12-10,Capital One Arena,Washington Wizards,11,16,Los Angeles Clippers,15,13,18404
5086,0 days 18:30:00,2022-12-11,State Farm Arena,Atlanta Hawks,14,13,Chicago Bulls,11,15,17227
5087,0 days 18:00:00,2022-12-11,Little Caesars Arena,Detroit Pistons,7,22,Los Angeles Lakers,11,15,20190
5088,0 days 19:00:00,2022-12-11,Toyota Center,Houston Rockets,8,18,Milwaukee Bucks,19,7,16268
5089,0 days 15:30:00,2022-12-11,Smoothie King Center,New Orleans Pelicans,18,8,Phoenix Suns,16,11,18681
5090,0 days 18:00:00,2022-12-11,Madison Square Garden (IV),New York Knicks,14,13,Sacramento Kings,14,11,19812
5091,0 days 18:00:00,2022-12-11,Amway Center,Orlando Magic,8,20,Toronto Raptors,13,14,16891
5092,0 days 18:00:00,2022-12-11,Wells Fargo Center,Philadelphia 76ers,14,12,Charlotte Hornets,7,20,19765
5093,0 days 20:30:00,2022-12-12,American Airlines Center,Dallas Mavericks,14,13,Oklahoma City Thunder,11,16,19877
5094,0 days 19:00:00,2022-12-12,Gainbridge Fieldhouse,Indiana Pacers,14,14,Miami Heat,13,15,15309
5095,0 days 22:30:00,2022-12-12,Crypto.com Arena,Los Angeles Clippers,16,13,Boston Celtics,21,7,19068
5096,0 days 20:00:00,2022-12-12,FedEx Forum,Memphis Grizzlies,18,9,Atlanta Hawks,14,14,16544
5097,0 days 22:00:00,2022-12-12,Moda Center,Portland Trail Blazers,15,12,Minnesota Timberwolves,13,14,18021
5098,0 days 20:30:00,2022-12-12,AT&T Center,San Antonio Spurs,9,18,Cleveland Cavaliers,17,11,13434
5099,0 days 19:00:00,2022-12-12,Capital One Arena,Washington Wizards,11,17,Brooklyn Nets,17,12,16090
5100,0 days 20:00:00,2022-12-13,Toyota Center,Houston Rockets,9,18,Phoenix Suns,16,12,15128
5101,0 days 22:00:00,2022-12-13,Crypto.com Arena,Los Angeles Lakers,11,16,Boston Celtics,22,7,18661
5102,0 days 19:30:00,2022-12-13,Fiserv Forum,Milwaukee Bucks,20,7,Golden State Warriors,14,14,17628
5103,0 days 19:00:00,2022-12-13,Wells Fargo Center,Philadelphia 76ers,15,12,Sacramento Kings,14,12,19768
5104,0 days 21:00:00,2022-12-13,Vivint Arena,Utah Jazz,16,14,New Orleans Pelicans,18,9,18206
5105,0 days 19:00:00,2022-12-14,Spectrum Center,Charlotte Hornets,7,21,Detroit Pistons,8,22,14303
5106,0 days 19:30:00,2022-12-14,United Center,Chicago Bulls,11,16,New York Knicks,15,13,18820
5107,0 days 21:00:00,2022-12-14,American Airlines Center,Dallas Mavericks,14,14,Cleveland Cavaliers,18,11,20093
5108,0 days 21:00:00,2022-12-14,Ball Arena,Denver Nuggets,17,10,Washington Wizards,11,18,19550
5109,0 days 19:00:00,2022-12-14,Gainbridge Fieldhouse,Indiana Pacers,15,14,Golden State Warriors,14,15,15069
5110,0 days 22:00:00,2022-12-14,Crypto.com Arena,Los Angeles Clippers,17,13,Minnesota Timberwolves,13,15,14063
5111,0 days 20:00:00,2022-12-14,Paycom Center,Oklahoma City Thunder,11,17,Miami Heat,14,15,14783
5112,0 days 19:00:00,2022-12-14,Amway Center,Orlando Magic,9,20,Atlanta Hawks,14,15,16002
5113,0 days 20:00:00,2022-12-14,AT&T Center,San Antonio Spurs,9,19,Portland Trail Blazers,16,12,13657
5114,0 days 19:30:00,2022-12-14,Scotiabank Arena,Toronto Raptors,13,15,Sacramento Kings,15,12,19800
5115,0 days 20:00:00,2022-12-15,Toyota Center,Houston Rockets,9,19,Miami Heat,15,15,16210
5116,0 days 22:30:00,2022-12-15,Crypto.com Arena,Los Angeles Clippers,17,14,Phoenix Suns,17,12,15778
5117,0 days 20:00:00,2022-12-15,FedEx Forum,Memphis Grizzlies,19,9,Milwaukee Bucks,20,8,17794
5118,0 days 21:00:00,2022-12-15,Vivint Arena,Utah Jazz,17,14,New Orleans Pelicans,18,10,18206
5119,0 days 19:30:00,2022-12-16,TD Garden,Boston Celtics,22,8,Orlando Magic,10,20,19156
5120,0 days 19:00:00,2022-12-16,Spectrum Center,Charlotte Hornets,7,22,Atlanta Hawks,15,15,17772
5121,0 days 20:00:00,2022-12-16,United Center,Chicago Bulls,11,17,New York Knicks,16,13,19661
5122,0 days 19:30:00,2022-12-16,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,19,11,Indiana Pacers,15,15,19432
5123,0 days 20:30:00,2022-12-16,American Airlines Center,Dallas Mavericks,15,14,Portland Trail Blazers,16,13,20191
5124,0 days 19:00:00,2022-12-16,Little Caesars Arena,Detroit Pistons,8,23,Sacramento Kings,16,12,17892
5125,0 days 22:00:00,2022-12-16,Crypto.com Arena,Los Angeles Lakers,12,16,Denver Nuggets,17,11,18505
5126,0 days 20:00:00,2022-12-16,Paycom Center,Oklahoma City Thunder,11,18,Minnesota Timberwolves,14,15,14885
5127,0 days 19:30:00,2022-12-16,Wells Fargo Center,Philadelphia 76ers,16,12,Golden State Warriors,14,16,20567
5128,0 days 19:30:00,2022-12-16,Scotiabank Arena,Toronto Raptors,13,16,Brooklyn Nets,18,12,19800
5129,0 days 20:00:00,2022-12-17,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,20,11,Dallas Mavericks,15,15,19432
5130,0 days 20:00:00,2022-12-17,Toyota Center,Houston Rockets,9,20,Portland Trail Blazers,17,13,16217
